Date,Open,High,Low,Close,Adj Close,Volume
2007-03-14,97.089996,98.349998,95.949997,98.139999,66.848877,2120300
2007-03-15,97.940002,98.279999,97.449997,98.050003,66.787560,1425800
2007-03-16,98.430000,98.470001,97.720001,97.800003,66.617287,1702800
2007-03-19,98.000000,99.059998,98.000000,98.970001,67.414238,1150400
2007-03-20,98.599998,98.690002,97.750000,98.379997,67.012375,1181000
2007-03-21,98.540001,99.849998,98.389999,99.849998,68.013641,1191800
2007-03-22,99.500000,99.589996,97.760002,97.910004,66.692207,1656800
2007-03-23,98.000000,99.250000,97.940002,99.150002,67.536819,1305700
2007-03-26,99.160004,99.180000,97.500000,98.419998,67.039566,1168700
2007-03-27,98.040001,98.610001,97.339996,98.180000,66.876106,1439800
2007-03-28,97.669998,98.169998,96.949997,97.180000,66.194977,1365400
2007-03-29,97.910004,98.489998,97.589996,98.099998,66.821632,1338100
2007-03-30,98.339996,98.809998,96.720001,97.019997,66.085999,1799300
2007-04-02,97.349998,97.489998,96.339996,96.930000,66.024666,1855100
2007-04-03,97.239998,97.599998,96.970001,97.279999,66.263069,2212700
2007-04-04,97.510002,97.709999,96.879997,97.050003,66.106392,1718300
2007-04-05,96.750000,97.040001,96.510002,96.709999,65.874825,1653600
2007-04-09,96.989998,98.180000,96.870003,98.029999,66.773956,1135200
2007-04-10,98.400002,98.639999,97.750000,98.050003,66.787560,787800
2007-04-11,98.209999,98.339996,96.400002,96.610001,65.806694,1838600
2007-04-12,96.000000,96.750000,95.650002,96.160004,65.500175,2063300
2007-04-13,96.160004,96.349998,95.620003,96.239998,65.554695,1513400
2007-04-16,96.339996,96.529999,95.820000,96.000000,65.391182,1671200
2007-04-17,95.989998,96.220001,95.650002,95.959999,65.363930,1526000
2007-04-18,95.559998,96.769997,95.480003,96.370003,65.643204,1376000
2007-04-19,96.949997,96.949997,95.339996,95.629997,65.139160,1539200
2007-04-20,95.989998,96.250000,95.370003,95.400002,64.982491,2975100
2007-04-23,95.419998,97.879997,95.419998,97.070000,66.120018,2219600
2007-04-24,98.339996,98.339996,93.690002,94.820000,64.587425,4301300
2007-04-25,94.820000,95.849998,94.000000,95.500000,65.050606,3758100
2007-04-26,95.050003,95.250000,93.190002,93.500000,63.688313,3251200
2007-04-27,93.809998,96.900002,93.750000,96.690002,65.861183,2798700
2007-04-30,96.500000,97.160004,95.989998,96.139999,65.486542,2262600
2007-05-01,96.400002,96.529999,95.669998,96.230003,65.547890,1602500
2007-05-02,96.459999,97.000000,96.000000,96.070000,65.438911,1623900
2007-05-03,96.480003,96.480003,96.050003,96.400002,65.663666,1296800
2007-05-04,96.750000,97.000000,96.230003,96.639999,65.827141,949600
2007-05-07,97.000000,98.169998,96.919998,98.070000,66.801208,1696100
2007-05-08,97.760002,98.370003,97.120003,98.220001,66.903366,1509700
2007-05-09,98.209999,99.000000,97.800003,98.760002,67.271179,1489600
2007-05-10,98.699997,99.470001,98.410004,98.599998,67.162201,2169100
2007-05-11,98.660004,99.500000,98.449997,98.839996,67.325676,1460400
2007-05-14,98.680000,99.250000,98.300003,99.199997,67.570885,1349000
2007-05-15,99.199997,100.050003,99.080002,99.510002,67.782066,2365300
2007-05-16,99.790001,100.099998,99.220001,99.639999,67.870605,1537300
2007-05-17,99.300003,99.470001,98.360001,98.449997,67.060036,1381800
2007-05-18,98.599998,98.660004,97.930000,98.160004,66.862495,1363200
2007-05-21,97.809998,99.370003,97.800003,98.790001,67.291626,1883400
2007-05-22,97.709999,97.709999,94.000000,94.220001,64.178726,4822300
2007-05-23,94.209999,94.889999,94.089996,94.360001,64.274094,3215000
2007-05-24,94.750000,96.629997,94.550003,96.209999,65.534233,4232500
2007-05-25,96.180000,97.919998,96.180000,97.010002,66.079155,2182800
2007-05-29,97.019997,98.430000,96.849998,98.300003,66.957870,2082900
2007-05-30,98.300003,98.559998,96.860001,98.220001,67.142426,1922000
2007-05-31,98.620003,98.620003,97.209999,98.099998,67.060410,1589800
2007-06-01,98.230003,98.599998,97.089996,97.430000,66.602379,1559200
2007-06-04,96.980003,97.410004,96.849998,97.199997,66.445183,1076400
2007-06-05,96.699997,96.699997,95.110001,96.199997,65.761566,2224900
2007-06-06,96.190002,96.989998,95.949997,96.650002,66.069191,2556000
2007-06-07,97.540001,99.349998,95.250000,95.250000,65.112144,2227800
2007-06-08,95.389999,96.889999,95.019997,96.889999,66.233261,1802900
2007-06-11,97.000000,97.059998,96.120003,96.250000,65.795761,1440100
2007-06-12,95.800003,95.940002,95.169998,95.250000,65.112144,1782300
2007-06-13,95.400002,95.570000,94.540001,95.540001,65.310371,2548300
2007-06-14,95.900002,97.459999,95.120003,97.209999,66.452011,1892800
2007-06-15,97.550003,97.790001,96.339996,96.550003,66.000832,1865900
2007-06-18,97.099998,97.419998,95.209999,95.320000,65.160027,1576300
2007-06-19,95.139999,96.989998,95.139999,96.800003,66.171715,1903400
2007-06-20,96.800003,97.059998,95.000000,95.089996,65.002754,1665800
2007-06-21,94.849998,95.349998,94.650002,95.089996,65.002754,2235700
2007-06-22,94.930000,95.000000,93.139999,93.389999,63.840683,2308600
2007-06-25,93.769997,94.330002,93.320000,94.019997,64.271347,1918700
2007-06-26,94.419998,94.900002,93.720001,94.190002,64.387566,2119600
2007-06-27,93.550003,94.750000,93.379997,94.419998,64.544785,1594200
2007-06-28,93.580002,94.300003,93.059998,93.400002,63.847534,2249900
2007-06-29,93.599998,94.989998,93.449997,94.129997,64.346535,2071800
2007-07-02,94.669998,95.379997,94.120003,94.660004,64.708809,1628400
2007-07-03,95.330002,95.870003,94.970001,95.470001,65.262527,672200
2007-07-05,95.849998,97.059998,95.529999,96.699997,66.103386,1857800
2007-07-06,96.599998,96.959999,96.250000,96.629997,66.055511,1174900
2007-07-09,96.430000,97.589996,96.430000,96.959999,66.281097,1148800
2007-07-10,96.349998,96.500000,94.180000,94.180000,64.380714,2076500
2007-07-11,94.209999,95.160004,94.110001,94.589996,64.660988,1339800
2007-07-12,95.400002,97.389999,94.589996,97.389999,66.575058,1931200
2007-07-13,97.500000,97.690002,96.599998,97.339996,66.540878,1281600
2007-07-16,96.800003,97.019997,96.120003,96.800003,66.171715,1299200
2007-07-17,96.480003,99.139999,96.209999,98.559998,67.374847,1910000
2007-07-18,98.330002,98.769997,96.900002,98.489998,67.326988,2072300
2007-07-19,98.849998,99.180000,98.550003,98.980003,67.661957,1559400
2007-07-20,98.139999,99.169998,97.279999,97.889999,66.916817,1721500
2007-07-23,98.680000,99.900002,98.279999,99.519997,68.031090,1685500
2007-07-24,102.000000,107.330002,100.419998,103.089996,70.471519,8506200
2007-07-25,104.230003,104.690002,100.260002,101.900002,69.658051,4656600
2007-07-26,102.389999,104.199997,99.349998,100.580002,68.755699,6121400
2007-07-27,100.379997,101.120003,99.269997,99.279999,67.867020,2364600
2007-07-30,100.099998,101.629997,99.769997,100.500000,68.701019,3175300
2007-07-31,101.500000,102.160004,98.480003,98.480003,67.320175,2841100
2007-08-01,98.870003,102.400002,98.550003,101.699997,69.521347,2775000
2007-08-02,102.000000,102.760002,101.180000,102.379997,69.986198,3131500
2007-08-03,101.680000,102.610001,99.370003,99.370003,67.928558,2296500
2007-08-06,99.910004,101.129997,99.379997,100.849998,68.940285,1937400
2007-08-07,100.199997,100.250000,97.650002,98.260002,67.169777,3053000
2007-08-08,98.519997,98.690002,93.680000,94.669998,64.715675,5364800
2007-08-09,94.500000,95.599998,91.190002,91.360001,62.452969,7594900
2007-08-10,90.320000,95.930000,88.860001,94.309998,64.469589,6694000
2007-08-13,95.639999,99.449997,95.639999,98.000000,66.992050,3994400
2007-08-14,98.080002,98.330002,95.510002,96.059998,65.665894,2764000
2007-08-15,96.750000,97.169998,94.650002,94.830002,64.825035,2378100
2007-08-16,93.610001,96.150002,92.690002,95.500000,65.283066,4047400
2007-08-17,98.480003,98.480003,95.279999,96.220001,65.775246,2729200
2007-08-20,96.000000,96.970001,94.839996,96.199997,65.761566,1548300
2007-08-21,95.099998,96.610001,94.849998,95.510002,65.289894,1493600
2007-08-22,95.309998,98.260002,95.309998,97.790001,66.848465,2522200
2007-08-23,98.000000,98.750000,96.279999,96.930000,66.260605,1667100
2007-08-24,97.339996,100.019997,97.150002,100.019997,68.372887,1834600
2007-08-27,99.500000,102.500000,99.120003,102.410004,70.006699,2416900
2007-08-28,102.139999,102.139999,97.739998,97.790001,66.848465,4124500
2007-08-29,98.610001,99.779999,98.510002,99.709999,68.160980,2146300
2007-08-30,99.709999,99.709999,98.349998,98.650002,67.673912,1758200
2007-08-31,99.779999,100.330002,98.980003,99.139999,68.010063,1439100
2007-09-04,99.250000,99.250000,97.610001,98.820000,67.790543,1787500
2007-09-05,98.559998,99.239998,97.389999,98.870003,67.824821,2132500
2007-09-06,98.860001,99.230003,97.809998,98.389999,67.495560,1436300
2007-09-07,97.500000,98.250000,96.470001,96.639999,66.295067,2133300
2007-09-10,96.900002,98.400002,96.709999,97.510002,66.891884,1707900
2007-09-11,97.879997,98.529999,94.970001,97.989998,67.221138,1663200
2007-09-12,97.699997,98.870003,97.000000,97.620003,66.967323,1628500
2007-09-13,98.650002,100.160004,98.370003,99.639999,68.353050,2229500
2007-09-14,99.230003,101.570000,98.730003,101.339996,69.519257,2251300
2007-09-17,100.339996,101.230003,99.070000,99.410004,68.195274,2619900
2007-09-18,100.949997,102.160004,100.279999,102.099998,70.040611,2286400
2007-09-19,101.860001,103.389999,100.830002,101.190002,69.416367,2272100
2007-09-20,100.989998,101.889999,100.690002,101.040001,69.313469,1660100
2007-09-21,101.989998,103.470001,101.040001,103.199997,70.795227,2877000
2007-09-24,103.809998,104.010002,102.089996,102.349998,70.212151,2102300
2007-09-25,102.300003,105.120003,102.279999,104.959999,72.002586,2604900
2007-09-26,105.110001,107.000000,104.419998,105.720001,72.523941,3564200
2007-09-27,105.589996,106.889999,103.809998,106.790001,73.257980,4207100
2007-09-28,106.849998,108.750000,106.489998,108.489998,74.424164,2847300
2007-10-01,108.150002,109.860001,108.059998,108.739998,74.595673,3328300
2007-10-02,109.010002,110.309998,107.330002,107.790001,73.943947,3313400
2007-10-03,107.110001,107.480003,106.639999,106.949997,73.367722,1833200
2007-10-04,107.550003,109.900002,107.050003,109.000000,74.774010,2640800
2007-10-05,109.750000,109.989998,108.300003,108.699997,74.568222,1841000
2007-10-08,108.400002,109.570000,108.019997,109.000000,74.774010,1342100
2007-10-09,109.169998,111.760002,109.010002,111.400002,76.420410,2812900
2007-10-10,110.970001,112.000000,109.849998,110.739998,75.967674,3252300
2007-10-11,111.599998,113.739998,111.440002,111.879997,76.749687,2600700
2007-10-12,111.870003,112.059998,110.760002,111.669998,76.605667,1729100
2007-10-15,111.970001,112.110001,109.570000,110.699997,75.940231,1562700
2007-10-16,110.879997,111.000000,109.570000,110.680000,75.926498,1689200
2007-10-17,111.680000,111.680000,108.570000,109.930000,75.411995,2032300
2007-10-18,109.870003,111.040001,108.209999,109.010002,74.780884,1758900
2007-10-19,108.459999,108.989998,106.000000,106.160004,72.825775,2921100
2007-10-22,105.400002,107.809998,103.639999,107.239998,73.566658,2408200
2007-10-23,107.760002,108.389999,106.180000,106.970001,73.381432,2459500
2007-10-24,106.160004,108.900002,103.330002,108.019997,74.101723,2437500
2007-10-25,108.400002,111.000000,107.750000,110.150002,75.562920,2771500
2007-10-26,110.599998,111.099998,107.500000,108.610001,74.506485,2089000
2007-10-29,108.120003,109.739998,108.099998,109.239998,74.938660,1367700
2007-10-30,109.010002,110.059998,107.860001,108.239998,74.252663,1720200
2007-10-31,108.830002,110.279999,107.750000,110.040001,75.487457,2746700
2007-11-01,109.000000,110.510002,108.550003,108.830002,74.657402,1893900
2007-11-02,110.059998,110.849998,108.779999,110.120003,75.542358,1690300
2007-11-05,108.000000,110.720001,108.000000,109.400002,75.048424,1787400
2007-11-06,109.419998,109.989998,107.790001,109.449997,75.082710,2176000
2007-11-07,109.639999,110.080002,107.900002,108.080002,74.142883,1996500
2007-11-08,107.099998,108.889999,105.870003,107.180000,73.525497,2773900
2007-11-09,105.980003,110.739998,105.980003,109.349998,75.014122,3166100
2007-11-12,109.379997,110.379997,107.650002,108.730003,74.588799,2574800
2007-11-13,109.089996,112.339996,108.989998,112.250000,77.003525,3200500
2007-11-14,113.000000,113.000000,110.820000,111.900002,76.763412,3076500
2007-11-15,111.680000,112.500000,110.809998,112.080002,76.886894,2405600
2007-11-16,113.000000,113.000000,110.040001,111.370003,76.399849,2274500
2007-11-19,110.449997,112.510002,110.449997,111.230003,76.303795,3037400
2007-11-20,111.300003,111.699997,108.260002,109.870003,75.370857,3031700
2007-11-21,109.180000,109.730003,108.279999,108.279999,74.280090,2295900
2007-11-23,108.779999,111.089996,108.169998,111.010002,76.152878,850800
2007-11-26,110.790001,112.040001,107.800003,108.169998,74.204628,1939400
2007-11-27,108.510002,109.800003,107.220001,108.239998,74.252663,2871300
2007-11-28,109.269997,111.559998,108.000000,111.230003,76.303795,2461700
2007-11-29,110.650002,112.930000,109.910004,112.000000,77.123230,2075700
2007-11-30,113.120003,113.500000,110.129997,110.669998,76.207397,2282900
2007-12-03,111.449997,111.930000,109.769997,109.779999,75.594543,2252500
2007-12-04,109.339996,110.709999,108.959999,109.120003,75.140076,2065200
2007-12-05,109.910004,111.250000,108.809998,109.139999,75.153847,1886000
2007-12-06,109.099998,110.519997,107.779999,110.370003,76.000824,2072300
2007-12-07,110.349998,111.360001,109.750000,111.010002,76.441521,1457000
2007-12-10,111.540001,111.540001,109.820000,110.720001,76.241837,1250200
2007-12-11,110.790001,111.500000,107.529999,107.760002,74.203575,1833500
2007-12-12,108.010002,109.699997,107.320000,108.309998,74.582298,3086500
2007-12-13,107.739998,109.779999,107.739998,109.290001,75.257133,1717300
2007-12-14,108.500000,111.129997,108.300003,110.480003,76.076546,1957600
2007-12-17,109.779999,110.739998,108.779999,108.910004,74.995483,2100100
2007-12-18,109.480003,110.209999,107.500000,108.180000,74.492805,2604000
2007-12-19,108.940002,108.940002,107.029999,108.250000,74.540977,2375900
2007-12-20,108.820000,108.820000,106.330002,107.720001,74.176003,1835200
2007-12-21,108.760002,110.529999,108.360001,110.480003,76.076546,2314700
2007-12-24,110.010002,111.680000,110.010002,111.279999,76.627449,456800
2007-12-26,111.000000,111.459999,108.900002,109.529999,75.422379,981900
2007-12-27,109.300003,109.430000,107.540001,107.720001,74.176003,1208500
2007-12-28,107.559998,108.839996,106.349998,106.779999,73.528740,1488800
2007-12-31,106.309998,107.250000,105.260002,105.260002,72.482086,1329500
2008-01-02,105.769997,107.199997,104.940002,105.349998,72.544022,2753000
2008-01-03,105.489998,108.809998,104.709999,107.930000,74.320641,2435800
2008-01-04,107.230003,107.370003,105.629997,106.500000,73.335930,2319100
2008-01-07,107.360001,107.940002,104.930000,106.260002,73.170692,2749500
2008-01-08,106.260002,108.209999,106.169998,106.300003,73.198219,3160500
2008-01-09,106.879997,108.769997,106.419998,108.529999,74.733803,2602400
2008-01-10,107.930000,109.879997,107.320000,108.540001,74.740685,2639600
2008-01-11,107.580002,110.250000,107.500000,109.459999,75.374214,3117000
2008-01-14,110.120003,110.120003,107.150002,108.089996,74.430817,2724500
2008-01-15,106.970001,108.629997,106.379997,106.809998,73.549408,3033600
2008-01-16,106.110001,107.099998,105.160004,105.860001,72.895233,3042400
2008-01-17,105.970001,107.120003,101.930000,102.150002,70.340530,3592600
2008-01-18,102.650002,104.330002,101.070000,101.879997,70.154602,3291200
2008-01-22,97.010002,102.180000,90.440002,101.019997,69.562401,4440500
2008-01-23,98.309998,102.040001,97.059998,101.690002,70.023758,3977200
2008-01-24,102.739998,106.809998,102.110001,105.900002,72.922768,3713600
2008-01-25,107.070000,107.070000,104.970001,105.489998,72.640450,3280100
2008-01-28,105.430000,107.050003,105.430000,106.870003,73.590729,2832200
2008-01-29,107.019997,107.470001,105.900002,106.440002,73.294632,1992000
2008-01-30,106.919998,108.449997,106.269997,106.529999,73.356575,2171900
2008-01-31,105.309998,108.349998,104.599998,107.919998,74.313744,2894100
2008-02-01,108.169998,109.800003,106.870003,108.120003,74.451462,2658200
2008-02-04,108.150002,110.150002,106.010002,109.779999,75.594543,2666700
2008-02-05,109.349998,109.660004,107.139999,107.769997,74.210457,2364800
2008-02-06,108.720001,108.720001,105.180000,105.599998,72.716179,2369400
2008-02-07,104.949997,106.940002,104.620003,105.830002,72.874573,2981000
2008-02-08,105.820000,106.260002,104.760002,105.760002,72.826355,1725800
2008-02-11,105.540001,107.790001,105.529999,107.610001,74.100296,1583300
2008-02-12,108.059998,108.059998,106.599998,107.209999,73.824837,2208900
2008-02-13,107.209999,109.150002,107.010002,108.870003,74.967926,1871400
2008-02-14,108.739998,109.500000,106.599998,107.099998,73.749084,1293300
2008-02-15,107.070000,107.519997,105.000000,105.760002,72.826355,2095600
2008-02-19,106.760002,108.000000,105.809998,107.339996,73.914345,1814800
2008-02-20,106.610001,107.320000,105.849998,107.070000,73.728416,1270300
2008-02-21,107.239998,107.940002,104.739998,105.000000,72.303017,2958700
2008-02-22,105.269997,105.510002,103.169998,105.120003,72.385674,1678600
2008-02-25,105.389999,106.639999,104.279999,106.629997,73.425461,1749500
2008-02-26,105.900002,106.449997,105.330002,105.949997,72.957214,1712800
2008-02-27,105.400002,106.720001,105.110001,105.360001,72.550926,1693800
2008-02-28,104.650002,105.800003,103.650002,105.160004,72.703041,1833500
2008-02-29,104.000000,104.330002,102.870003,103.199997,71.347954,1958900
2008-03-03,103.269997,104.000000,102.410004,104.000000,71.901070,1731000
2008-03-04,102.599998,104.089996,102.129997,103.720001,71.707474,1872900
2008-03-05,103.599998,104.900002,102.889999,104.709999,72.391930,2059400
2008-03-06,103.400002,104.930000,103.400002,104.150002,72.004761,1927600
2008-03-07,103.129997,104.599998,102.769997,103.180000,71.334167,1736300
2008-03-10,102.290001,103.010002,100.150002,100.320000,69.356873,2369800
2008-03-11,100.059998,101.699997,99.370003,101.660004,70.283295,3281800
2008-03-12,102.000000,102.180000,100.120003,100.449997,69.446747,1985300
2008-03-13,99.550003,101.400002,98.500000,101.110001,69.903038,2132700
2008-03-14,101.980003,102.680000,99.010002,100.540001,69.508995,2891700
2008-03-17,98.349998,101.110001,98.349998,100.050003,69.170204,3285300
2008-03-18,101.750000,101.750000,99.910004,101.550003,70.207237,3538000
2008-03-19,101.839996,103.250000,100.709999,100.709999,69.626488,2353200
2008-03-20,100.849998,101.849998,98.449997,100.050003,69.170204,3444100
2008-03-24,100.260002,101.309998,99.769997,100.779999,69.674866,1710900
2008-03-25,101.269997,102.290001,100.000000,102.000000,70.518356,1363800
2008-03-26,101.669998,101.669998,100.559998,101.230003,69.986015,1361300
2008-03-27,101.599998,101.599998,99.900002,100.040001,69.163269,1336600
2008-03-28,100.379997,100.889999,99.760002,100.180000,69.260086,1552200
2008-03-31,100.339996,100.610001,98.440002,99.300003,68.651680,2439400
2008-04-01,99.959999,101.510002,99.279999,101.330002,70.055122,2040000
2008-04-02,101.220001,102.000000,100.029999,100.209999,69.280815,2501500
2008-04-03,99.809998,100.120003,98.500000,99.029999,68.465034,3389500
2008-04-04,99.540001,101.339996,99.000000,100.809998,69.695633,2384800
2008-04-07,101.580002,102.830002,101.070000,102.250000,70.691185,2555300
2008-04-08,102.250000,104.139999,102.250000,103.489998,71.548454,2658400
2008-04-09,103.400002,104.209999,102.559998,103.110001,71.285751,1531000
2008-04-10,103.320000,103.320000,102.349998,102.809998,71.078339,1258000
2008-04-11,102.449997,103.699997,101.879997,103.010002,71.216599,1492200
2008-04-14,102.769997,104.080002,102.769997,103.320000,71.430923,1305400
2008-04-15,104.180000,104.180000,101.910004,103.110001,71.285751,1956000
2008-04-16,103.120003,104.650002,103.000000,104.650002,72.350441,2064900
2008-04-17,104.139999,105.150002,104.000000,104.360001,72.149933,1303700
2008-04-18,105.690002,106.459999,105.089996,106.239998,73.449692,1714800
2008-04-21,106.160004,106.599998,104.809998,106.570000,73.677856,1481200
2008-04-22,103.879997,105.250000,103.180000,103.790001,71.755859,2116300
2008-04-23,103.989998,108.000000,103.790001,107.879997,74.583519,2638100
2008-04-24,107.169998,107.529999,105.870003,106.599998,73.698593,1681200
2008-04-25,106.889999,107.980003,106.190002,107.629997,74.410667,1202100
2008-04-28,107.010002,108.309998,106.410004,106.650002,73.733154,1562500
2008-04-29,106.309998,107.080002,105.550003,105.889999,73.207718,1500700
2008-04-30,106.150002,107.290001,105.589996,106.040001,73.311401,1572100
2008-05-01,105.760002,107.830002,105.760002,107.720001,74.472893,1428300
2008-05-02,108.449997,108.449997,105.779999,106.930000,73.926735,1729200
2008-05-05,106.459999,107.889999,106.070000,106.620003,73.712402,1691400
2008-05-06,106.230003,106.949997,105.699997,106.529999,73.650169,1334000
2008-05-07,106.379997,107.180000,105.010002,105.919998,73.228447,2051700
2008-05-08,106.110001,106.550003,105.309998,105.839996,73.173126,1300500
2008-05-09,105.500000,106.279999,104.940002,105.839996,73.173126,950400
2008-05-12,105.839996,107.050003,105.529999,106.970001,73.954361,1101000
2008-05-13,107.230003,108.660004,107.230003,108.500000,75.012154,1742200
2008-05-14,108.699997,110.000000,108.500000,108.709999,75.157341,1853800
2008-05-15,108.980003,109.230003,108.080002,109.059998,75.399315,1420400
2008-05-16,109.510002,109.650002,108.089996,109.160004,75.468452,1778900
2008-05-19,108.980003,110.599998,108.500000,109.940002,76.007706,1726200
2008-05-20,109.629997,109.970001,108.330002,109.089996,75.420052,1489700
2008-05-21,109.080002,109.989998,106.820000,106.949997,73.940567,1496600
2008-05-22,106.889999,107.699997,106.599998,107.089996,74.037354,1173300
2008-05-23,107.250000,108.669998,106.949997,107.419998,74.265480,1331100
2008-05-27,107.269997,108.430000,106.790001,107.349998,74.217102,998800
2008-05-28,107.290001,108.209999,106.940002,107.690002,74.452171,1639400
2008-05-29,107.699997,108.910004,106.320000,108.610001,75.382217,1921700
2008-05-30,108.720001,109.879997,108.419998,109.440002,75.958282,1804100
2008-06-02,109.230003,109.870003,108.089996,109.160004,75.763977,1755200
2008-06-03,109.750000,109.750000,107.290001,107.830002,74.840858,2360300
2008-06-04,107.320000,109.089996,107.320000,108.489998,75.298927,1696100
2008-06-05,108.459999,108.489998,106.529999,107.669998,74.729782,2505000
2008-06-06,106.980003,106.980003,103.699997,103.750000,72.009048,3129900
2008-06-09,104.379997,104.379997,101.750000,102.650002,71.245613,2801800
2008-06-10,102.120003,104.050003,101.669998,102.980003,71.474625,1921000
2008-06-11,102.559998,103.970001,102.470001,102.690002,71.273369,1794500
2008-06-12,102.989998,105.370003,102.690002,102.790001,71.342751,1963000
2008-06-13,103.500000,104.120003,102.760002,104.070000,72.231148,1962000
2008-06-16,102.400002,103.790001,102.309998,102.550003,71.176170,1949100
2008-06-17,102.550003,103.400002,101.389999,101.589996,70.509880,1437400
2008-06-18,101.150002,102.440002,100.720001,100.959999,70.072609,1456900
2008-06-19,101.440002,103.910004,100.750000,103.339996,71.724487,1829300
2008-06-20,102.980003,103.339996,101.239998,102.070000,70.843040,2148400
2008-06-23,102.699997,104.339996,102.040001,104.129997,72.272820,2122400
2008-06-24,103.550003,104.839996,103.550003,103.940002,72.140930,1844500
2008-06-25,104.120003,105.000000,103.699997,103.830002,72.064598,2661800
2008-06-26,103.239998,103.610001,99.500000,99.500000,69.059265,2699800
2008-06-27,99.800003,100.769997,99.370003,99.620003,69.142570,3265600
2008-06-30,99.650002,99.750000,97.800003,98.660004,68.476280,3720500
2008-07-01,99.019997,101.489998,98.910004,101.089996,70.162842,2881100
2008-07-02,101.550003,102.279999,100.070000,100.300003,69.614548,1956100
2008-07-03,100.940002,101.879997,100.760002,101.480003,70.433525,1658900
2008-07-07,101.709999,103.660004,101.370003,102.620003,71.224770,3525100
2008-07-08,102.720001,104.269997,102.260002,103.809998,72.050713,3712900
2008-07-09,104.129997,104.129997,102.309998,102.309998,71.009598,2873900
2008-07-10,102.309998,103.639999,101.769997,103.510002,71.842484,2665800
2008-07-11,102.540001,103.730003,101.500000,102.680000,71.266418,2932900
2008-07-14,103.510002,103.510002,100.620003,101.989998,70.787529,2145400
2008-07-15,101.379997,102.739998,100.779999,101.650002,70.551544,3040800
2008-07-16,101.250000,102.050003,98.730003,100.739998,69.919907,4298300
2008-07-17,100.809998,101.480003,98.010002,100.260002,69.586769,3685900
2008-07-18,100.239998,101.389999,99.739998,100.989998,70.093445,2327400
2008-07-21,100.820000,102.339996,100.400002,101.589996,70.509880,2621600
2008-07-22,100.830002,104.930000,100.830002,103.879997,72.099258,4131500
2008-07-23,103.900002,107.430000,103.419998,106.839996,74.153717,2863500
2008-07-24,106.889999,106.889999,104.440002,104.750000,72.703125,2716500
2008-07-25,105.540001,105.800003,104.500000,104.620003,72.612885,1685400
2008-07-28,104.599998,105.489998,103.050003,103.349998,71.731415,2653300
2008-07-29,102.779999,104.500000,102.779999,103.919998,72.127052,1929300
2008-07-30,104.389999,106.379997,103.389999,104.129997,72.272820,2264300
2008-07-31,103.680000,105.750000,103.400002,104.330002,72.411621,1976300
2008-08-01,104.500000,105.150002,102.860001,103.970001,72.161751,1688200
2008-08-04,104.000000,105.750000,103.730003,104.599998,72.599022,1271200
2008-08-05,105.489998,108.129997,105.059998,108.099998,75.028214,2648700
2008-08-06,107.900002,107.980003,106.160004,107.389999,74.535439,2564900
2008-08-07,106.910004,108.599998,106.500000,108.290001,75.160118,2253900
2008-08-08,107.949997,112.059998,107.599998,112.059998,77.776741,3093700
2008-08-11,111.739998,113.010002,110.070000,112.879997,78.345856,4045000
2008-08-12,112.820000,114.410004,111.980003,114.389999,79.393898,4132400
2008-08-13,113.949997,114.800003,111.089996,112.970001,78.408333,4197800
2008-08-14,112.550003,113.720001,111.019997,113.180000,78.554100,2956800
2008-08-15,113.379997,117.040001,113.290001,116.669998,80.976357,4938500
2008-08-18,116.730003,116.730003,114.019997,115.250000,79.990784,3169000
2008-08-19,114.510002,116.050003,114.510002,115.739998,80.330894,2727800
2008-08-20,115.809998,115.809998,113.019997,114.250000,79.296738,4144800
2008-08-21,113.760002,115.389999,112.550003,115.040001,79.845047,2238000
2008-08-22,115.349998,115.980003,114.239998,115.769997,80.351700,2390500
2008-08-25,115.029999,115.410004,113.639999,114.260002,79.303665,1679500
2008-08-26,114.529999,115.690002,113.690002,115.589996,80.226776,1949400
2008-08-27,115.150002,116.300003,115.070000,115.900002,80.441940,1845300
2008-08-28,116.029999,120.300003,115.800003,119.589996,83.304901,3542300
2008-08-29,119.180000,119.180000,116.089996,116.440002,81.110649,3841500
2008-09-02,117.599998,118.180000,116.169998,117.440002,81.807251,3641600
2008-09-03,117.070000,118.190002,115.660004,116.400002,81.082794,2291800
2008-09-04,115.809998,116.000000,112.949997,113.820000,79.285591,2671300
2008-09-05,112.879997,116.339996,112.519997,115.720001,80.609116,3306300
2008-09-08,118.010002,118.129997,115.550003,117.830002,82.078903,2938300
2008-09-09,119.000000,119.820000,115.839996,115.889999,80.727524,3019500
2008-09-10,116.370003,116.370003,113.800003,114.089996,79.473694,3220100
2008-09-11,113.230003,115.220001,110.260002,115.099998,80.177254,2328500
2008-09-12,115.000000,117.269997,114.449997,117.269997,81.688812,2264400
2008-09-15,115.309998,117.190002,110.879997,111.690002,77.801857,6054600
2008-09-16,110.089996,113.300003,106.120003,112.029999,78.038712,5852900
2008-09-17,110.370003,112.330002,106.019997,106.029999,73.859184,3922200
2008-09-18,106.739998,114.889999,106.510002,113.820000,79.285591,4961000
2008-09-19,117.500000,117.500000,108.199997,110.879997,77.237625,5822000
2008-09-22,109.760002,111.500000,106.199997,108.199997,75.370781,2823100
2008-09-23,108.250000,109.860001,106.010002,107.529999,74.904030,2678100
2008-09-24,107.660004,109.110001,106.580002,107.650002,74.987648,1899400
